run_id,arm,side,seed,head_trained,smoke,probeset_sha,probe_r2,probe_mse_all,n_probe_mse_all,probe_mse_in_regime,n_probe_mse_in_regime,probe_mse_out_regime,n_probe_mse_out_regime,probe_mse_rewarded,n_probe_mse_rewarded,probe_mse_unrewarded,n_probe_mse_unrewarded,cons_err_all,n_cons_err_all,cons_err_in_regime,n_cons_err_in_regime,cons_err_out_regime,n_cons_err_out_regime,cons_err_rewarded,n_cons_err_rewarded,cons_err_unrewarded,n_cons_err_unrewarded,rew_head_mse_all,n_rew_head_mse_all,rew_head_mse_in_regime,n_rew_head_mse_in_regime,rew_head_mse_out_regime,n_rew_head_mse_out_regime,rew_head_mse_rewarded,n_rew_head_mse_rewarded,rew_head_mse_unrewarded,n_rew_head_mse_unrewarded
tm2wm_finger_freeq1s0_seed7,free,0,7,0,0,a78fe58ca526b51c9fd567b9627e6524eef9df55d918d49ac3f24994c452c786,-0.31824680089461843,0.08543642252534894,30030,0.46019641972501735,2094,0.05734552067339785,27936,0.46016367609368536,2092,0.057376811441342934,27938,0.00010046804726295401,60000,9.590847983042582e-05,5440,0.00010092266688965771,54560,9.590847983042582e-05,5440,0.00010092266688965771,54560,0.09066666666666667,60000,1.0,5440,0.0,54560,1.0,5440,0.0,54560
tm2wm_finger_freeq1s0_seed8,free,0,8,0,0,a78fe58ca526b51c9fd567b9627e6524eef9df55d918d49ac3f24994c452c786,-0.2058656783713535,0.07815292973685538,30030,0.4370262511929073,2094,0.051252846148332594,27936,0.43707689712867387,2092,0.05127667016982538,27938,0.00010010654736931884,60000,0.00010851009609370641,5440,9.926865688067022e-05,54560,0.00010851009609370641,5440,9.926865688067022e-05,54560,0.09066666666666667,60000,1.0,5440,0.0,54560,1.0,5440,0.0,54560
tm2wm_finger_freeq1s0_seed9,free,0,9,0,0,a78fe58ca526b51c9fd567b9627e6524eef9df55d918d49ac3f24994c452c786,-0.14223015517619908,0.07402867057413015,30030,0.38987390102656494,2094,0.0503538455251826,27936,0.38992579119104237,2092,0.050374265236218324,27938,0.0001089789844299806,60000,0.00011730127995807539,5440,0.00010814919543304446,54560,0.00011730127995807539,5440,0.00010814919543304446,54560,0.09066666666666667,60000,1.0,5440,0.0,54560,1.0,5440,0.0,54560
tm2wm_finger_freeq1s1_seed1,free,1,1,0,0,a78fe58ca526b51c9fd567b9627e6524eef9df55d918d49ac3f24994c452c786,-0.15976958279276943,0.07516541215217541,30030,0.3372623969977208,2094,0.05551939675030787,27936,0.3371526746753436,2092,0.05554778192816269,27938,0.00014432181358526653,60000,0.00010214943593943397,5440,0.00014852668408367798,54560,0.00010214943593943397,5440,0.00014852668408367798,54560,0.09066666666666667,60000,1.0,5440,0.0,54560,1.0,5440,0.0,54560
tm2wm_finger_freeq1s1_seed10,free,1,10,0,0,a78fe58ca526b51c9fd567b9627e6524eef9df55d918d49ac3f24994c452c786,-0.12154333497669767,0.07268794445966426,30030,0.28351687058831654,2094,0.05688483122536451,27936,0.2828122356853782,2092,0.056953818278685175,27938,0.00014944268865879168,60000,0.00010759191043991269,5440,0.00015361549352519016,54560,0.00010759191043991269,5440,0.00015361549352519016,54560,0.09066666666666667,60000,1.0,5440,0.0,54560,1.0,5440,0.0,54560
tm2wm_finger_freeq1s1_seed11,free,1,11,0,0,a78fe58ca526b51c9fd567b9627e6524eef9df55d918d49ac3f24994c452c786,-0.1725118193648687,0.07599124469502933,30030,0.30646381869667483,2094,0.05871570166956235,27936,0.3060813813972369,2092,0.05876207417527064,27938,0.00017457162480401584,60000,0.00011744578493866865,5440,0.00018026745634484225,54560,0.00011744578493866865,5440,0.00018026745634484225,54560,0.09066666666666667,60000,1.0,5440,0.0,54560,1.0,5440,0.0,54560
tm2wm_finger_freeq1s1_seed12,free,1,12,0,0,a78fe58ca526b51c9fd567b9627e6524eef9df55d918d49ac3f24994c452c786,0.0039386231034163055,0.06455537809761036,30030,0.20046418179730535,2094,0.05436805582716501,27936,0.20018332798076155,2092,0.05439954478257162,27938,0.0001737060443369747,60000,0.00012433745544772906,5440,0.00017862842563384963,54560,0.00012433745544772906,5440,0.00017862842563384963,54560,0.09066666666666667,60000,1.0,5440,0.0,54560,1.0,5440,0.0,54560
tm2wm_finger_freeq1s1_seed13,free,1,13,0,0,a78fe58ca526b51c9fd567b9627e6524eef9df55d918d49ac3f24994c452c786,-0.11779686015386637,0.07244513301819004,30030,0.31088883436598885,2094,0.054572097844138974,27936,0.3104206220703054,2092,0.05462550659192383,27938,0.00017572409475444413,60000,0.0001135218689835473,5440,0.00018192607620960686,54560,0.0001135218689835473,5440,0.00018192607620960686,54560,0.09066666666666667,60000,1.0,5440,0.0,54560,1.0,5440,0.0,54560
tm2wm_finger_freeq1s1_seed14,free,1,14,0,0,a78fe58ca526b51c9fd567b9627e6524eef9df55d918d49ac3f24994c452c786,-0.17927085997669656,0.07642930246174359,30030,0.34061156705760687,2094,0.05662698065247462,27936,0.3405997759477799,2092,0.056648193200780454,27938,0.00016481414863175322,60000,0.00011401893818831402,5440,0.00016987877371995536,54560,0.00011401893818831402,5440,0.00016987877371995536,54560,0.09066666666666667,60000,1.0,5440,0.0,54560,1.0,5440,0.0,54560
tm2wm_finger_freeq1s1_seed15,free,1,15,0,0,a78fe58ca526b51c9fd567b9627e6524eef9df55d918d49ac3f24994c452c786,-0.2662491335212376,0.08206642027916117,30030,0.30797327180643097,2094,0.06513311031717295,27936,0.30743291243590654,2092,0.06519095669580119,27938,0.00013705913586194355,60000,9.435677380580768e-05,5440,0.00014131684938073716,54560,9.435677380580768e-05,5440,0.00014131684938073716,54560,0.09066666666666667,60000,1.0,5440,0.0,54560,1.0,5440,0.0,54560
tm2wm_finger_freeq1s1_seed16,free,1,16,0,0,a78fe58ca526b51c9fd567b9627e6524eef9df55d918d49ac3f24994c452c786,-0.18628913895876464,0.07688416163386963,30030,0.3637801276964371,2094,0.055379287889059485,27936,0.36341691865519016,2092,0.05542856253269551,27938,0.00016100109711402033,60000,0.00011228570708455516,5440,0.00016585835007883502,54560,0.00011228570708455516,5440,0.00016585835007883502,54560,0.09066666666666667,60000,1.0,5440,0.0,54560,1.0,5440,0.0,54560
tm2wm_finger_freeq1s1_seed2,free,1,2,0,0,a78fe58ca526b51c9fd567b9627e6524eef9df55d918d49ac3f24994c452c786,-0.16985979558810116,0.0758193653293556,30030,0.3156643552555176,2094,0.05784129370473563,27936,0.31528508242100856,2092,0.05788815049093703,27938,0.0001703241839534485,60000,0.00011655586310201263,5440,0.00017568524820256527,54560,0.00011655586310201263,5440,0.00017568524820256527,54560,0.09066666666666667,60000,1.0,5440,0.0,54560,1.0,5440,0.0,54560
tm2wm_finger_freeq1s1_seed3,free,1,3,0,0,a78fe58ca526b51c9fd567b9627e6524eef9df55d918d49ac3f24994c452c786,-0.3352942495609439,0.0865412786313884,30030,0.3535105805062197,2094,0.06653004874429301,27936,0.353267918498166,2092,0.06656876339761009,27938,0.0001571799936218421,60000,0.00010497599562292655,5440,0.0001623850843314114,54560,0.00010497599562292655,5440,0.0001623850843314114,54560,0.09066666666666667,60000,1.0,5440,0.0,54560,1.0,5440,0.0,54560
tm2wm_finger_freeq1s1_seed4,free,1,4,0,0,a78fe58ca526b51c9fd567b9627e6524eef9df55d918d49ac3f24994c452c786,-0.21392520922266756,0.07867527311193633,30030,0.37677667198378184,2094,0.05633047323945478,27936,0.37646785449577636,2092,0.0563765373307425,27938,0.00015773692688049058,60000,0.00010778384976178171,5440,0.00016271758559613896,54560,0.00010778384976178171,5440,0.00016271758559613896,54560,0.09066666666666667,60000,1.0,5440,0.0,54560,1.0,5440,0.0,54560
tm2wm_finger_freeq1s1_seed5,free,1,5,0,0,a78fe58ca526b51c9fd567b9627e6524eef9df55d918d49ac3f24994c452c786,-0.1976827762562312,0.07762259059086488,30030,0.36123881585089834,2094,0.05636355652390789,27936,0.3612313224834398,2092,0.056385942759263945,27938,0.0001455760605382674,60000,0.00010544384615317547,5440,0.00014957751299895107,54560,0.00010544384615317547,5440,0.00014957751299895107,54560,0.09066666666666667,60000,1.0,5440,0.0,54560,1.0,5440,0.0,54560
tm2wm_finger_freeq1s1_seed6,free,1,6,0,0,a78fe58ca526b51c9fd567b9627e6524eef9df55d918d49ac3f24994c452c786,-0.17313496989020538,0.07603163148113297,30030,0.3316009133217766,2094,0.05687491340501944,27936,0.3308403261389548,2092,0.0569515330766601,27938,0.00014798116536960418,60000,0.00010467526164520075,5440,0.00015229905606353294,54560,0.00010467526164520075,5440,0.00015229905606353294,54560,0.09066666666666667,60000,1.0,5440,0.0,54560,1.0,5440,0.0,54560
tm2wm_finger_freeq1s1_seed7,free,1,7,0,0,a78fe58ca526b51c9fd567b9627e6524eef9df55d918d49ac3f24994c452c786,-0.12247967668872817,0.07274862936789453,30030,0.3014757082725177,2094,0.055603923496392496,27936,0.30145580322520776,2092,0.05562301523268445,27938,0.00013842789667896038,60000,9.559535375842642e-05,5440,0.0001426985901079872,54560,9.559535375842642e-05,5440,0.0001426985901079872,54560,0.09066666666666667,60000,1.0,5440,0.0,54560,1.0,5440,0.0,54560
tm2wm_finger_freeq1s1_seed8,free,1,8,0,0,a78fe58ca526b51c9fd567b9627e6524eef9df55d918d49ac3f24994c452c786,-0.14159208621362418,0.07398731691451961,30030,0.2874187141742789,2094,0.05798913013538389,27936,0.28730156387944367,2092,0.05801432655548816,27938,0.0001406660612784151,60000,9.551417901146037e-05,5440,0.00014516800848391793,54560,9.551417901146037e-05,5440,0.00014516800848391793,54560,0.09066666666666667,60000,1.0,5440,0.0,54560,1.0,5440,0.0,54560
tm2wm_finger_freeq1s1_seed9,free,1,9,0,0,a78fe58ca526b51c9fd567b9627e6524eef9df55d918d49ac3f24994c452c786,-0.2800799413567625,0.08296280382532331,30030,0.35565587902431184,2094,0.06252253680546785,27936,0.355513439321434,2092,0.06255418726515925,27938,0.00015069218844102655,60000,0.00010436078200283184,5440,0.00015531174216213686,54560,0.00010436078200283184,5440,0.00015531174216213686,54560,0.09066666666666667,60000,1.0,5440,0.0,54560,1.0,5440,0.0,54560
